date,adClose_DXG,adClose_HAG,adClose_HQC,adClose_ITA,adClose_MBB,adClose_SHB,adClose_SSI,adClose_STB,adClose_VND,adClose_VPB
2019-10-19,13.913,4.34,1.12,3.12,10.471,2.942,9.991,10.8,3.213,8.296
2019-10-20,13.913,4.34,1.12,3.12,10.471,2.942,9.991,10.8,3.213,8.296
2019-10-21,13.608,4.28,1.13,3.14,10.312,2.898,9.848,10.95,3.248,8.148
2019-10-22,13.739,4.46,1.15,3.14,10.403,2.942,9.896,11.0,3.248,8.111
2019-10-23,13.739,4.37,1.16,3.13,10.426,2.898,9.848,11.0,3.248,8.203
2019-10-24,13.782,4.43,1.15,3.14,10.448,2.942,10.086,10.95,3.248,8.074
2019-10-25,13.739,4.36,1.14,3.16,10.562,2.898,10.086,10.9,3.189,8.148
2019-10-26,13.739,4.36,1.14,3.16,10.562,2.898,10.086,10.9,3.189,8.148
2019-10-27,13.739,4.36,1.14,3.16,10.562,2.898,10.086,10.9,3.189,8.148
2019-10-28,14.0,4.36,1.14,3.18,10.471,2.987,10.062,10.85,3.213,8.167
2019-10-29,14.043,4.3,1.13,3.23,10.403,2.942,10.014,10.65,3.213,8.111
2019-10-30,13.826,4.29,1.13,3.23,10.494,2.942,10.11,10.7,3.213,8.074
2019-10-31,13.434,4.22,1.13,3.17,10.471,2.942,10.11,10.8,3.213,7.963
2019-11-01,13.391,4.23,1.12,3.19,10.448,2.942,10.18,10.9,3.236,7.963
2019-11-02,13.391,4.23,1.12,3.19,10.448,2.942,10.18,10.9,3.236,7.963
2019-11-03,13.391,4.23,1.12,3.19,10.448,2.942,10.18,10.9,3.236,7.963
2019-11-04,13.869,4.29,1.1,3.13,10.608,2.987,10.297,10.9,3.248,8.148
2019-11-05,13.782,4.24,1.08,3.14,10.585,2.987,10.323,10.95,3.26,8.241
2019-11-06,14.087,4.15,1.07,3.2,10.722,2.987,10.274,11.0,3.26,8.203
2019-11-07,14.087,4.15,1.07,3.15,10.699,3.032,10.442,10.9,3.33,8.148
2019-11-08,14.087,4.18,1.06,3.16,10.653,3.032,10.442,10.85,3.355,8.203
2019-11-09,14.087,4.18,1.06,3.16,10.653,3.032,10.442,10.85,3.355,8.203
2019-11-10,14.087,4.18,1.06,3.16,10.653,3.032,10.442,10.85,3.355,8.203
2019-11-11,14.174,4.17,1.08,3.17,10.676,2.987,10.274,10.8,3.355,8.111
2019-11-12,14.0,4.14,1.07,3.13,10.608,2.987,10.251,10.75,3.342,8.019
2019-11-13,13.826,4.07,1.08,3.14,10.585,2.987,10.251,10.8,3.33,7.963
2019-11-14,13.608,4.08,1.07,3.14,10.448,2.942,10.157,10.7,3.33,7.778
2019-11-15,13.652,4.01,1.05,3.11,10.357,2.942,9.991,10.7,3.355,7.926
2019-11-16,13.652,4.01,1.05,3.11,10.357,2.942,9.991,10.7,3.355,7.926
2019-11-17,13.652,4.01,1.05,3.11,10.357,2.942,9.991,10.7,3.355,7.926
2019-11-18,13.478,3.98,1.06,3.13,10.289,2.898,9.943,10.6,3.307,7.852
2019-11-19,13.478,4.1,1.05,3.1,10.357,2.898,9.991,10.6,3.319,7.889
2019-11-20,13.652,4.05,1.05,3.1,10.289,2.942,9.896,10.4,3.307,7.741
2019-11-21,13.565,4.05,1.05,3.07,10.198,2.898,9.659,10.2,3.307,7.407
2019-11-22,12.956,4.0,1.03,3.06,10.175,2.853,9.517,10.25,3.307,7.481
2019-11-23,12.956,4.0,1.03,3.06,10.175,2.853,9.517,10.25,3.307,7.481
2019-11-24,12.956,4.0,1.03,3.06,10.175,2.853,9.517,10.25,3.307,7.481
2019-11-25,12.348,3.9,1.03,3.02,10.198,2.853,9.587,10.15,3.295,7.481
2019-11-26,12.304,3.91,1.03,3.05,10.312,2.853,9.47,10.15,3.307,7.574
2019-11-27,12.652,3.96,1.03,3.04,10.289,2.809,9.399,10.1,3.295,7.555
2019-11-28,12.174,3.94,1.02,3.04,10.061,2.764,9.399,10.1,3.283,7.426
2019-11-29,12.304,3.85,1.02,3.1,10.084,2.675,9.375,10.1,3.272,7.463
2019-11-30,12.304,3.85,1.02,3.1,10.084,2.675,9.375,10.1,3.272,7.463
2019-12-01,12.304,3.85,1.02,3.1,10.084,2.675,9.375,10.1,3.272,7.463
2019-12-02,12.174,3.63,1.0,2.99,9.743,2.63,9.233,10.0,3.272,7.222
2019-12-03,12.0,3.61,0.98,2.98,9.811,2.675,9.138,9.75,3.26,6.926
2019-12-04,12.174,3.63,1.0,2.95,10.107,2.719,9.375,10.1,3.272,7.315
2019-12-05,12.087,3.7,1.0,2.9,9.948,2.719,9.28,10.05,3.272,7.259
2019-12-06,12.087,3.72,1.0,2.92,9.948,2.719,9.233,10.0,3.272,7.259
2019-12-07,12.087,3.72,1.0,2.92,9.948,2.719,9.233,10.0,3.272,7.259
2019-12-08,12.087,3.72,1.0,2.92,9.948,2.719,9.233,10.0,3.272,7.259
2019-12-09,11.869,3.86,0.99,2.88,9.765,2.719,9.28,9.95,3.272,7.185
2019-12-10,11.869,3.9,0.99,2.79,9.606,2.675,9.091,10.05,3.283,7.055
2019-12-11,12.348,4.04,0.99,2.75,9.925,2.719,8.996,10.05,3.283,7.129
2019-12-12,12.695,3.97,0.99,2.7,9.925,2.675,9.186,10.1,3.414,7.278
2019-12-13,12.434,3.95,0.99,2.7,9.925,2.675,9.091,10.05,3.39,7.278
2019-12-14,12.434,3.95,0.99,2.7,9.925,2.675,9.091,10.05,3.39,7.278
2019-12-15,12.434,3.95,0.99,2.7,9.925,2.675,9.091,10.05,3.39,7.278
2019-12-16,12.478,3.96,1.05,2.75,9.743,2.853,9.021,10.05,3.39,7.259
2019-12-17,12.217,4.03,1.12,2.73,9.583,2.809,8.831,10.05,3.414,7.148
2019-12-18,12.174,4.04,1.17,2.7,9.561,2.764,8.713,9.94,3.425,7.129
2019-12-19,12.13,3.95,1.09,2.66,9.424,2.764,8.57,9.93,3.437,7.111
2019-12-20,11.956,3.96,1.16,2.71,9.561,2.764,8.665,10.0,3.425,7.259
2019-12-21,11.956,3.96,1.16,2.71,9.561,2.764,8.665,10.0,3.425,7.259
2019-12-22,11.956,3.96,1.16,2.71,9.561,2.764,8.665,10.0,3.425,7.259
2019-12-23,11.869,4.0,1.23,2.7,9.583,2.764,8.688,10.2,3.425,7.167
2019-12-24,12.174,4.01,1.28,2.72,9.447,2.764,8.688,10.1,3.402,7.148
2019-12-25,12.261,3.96,1.2,2.81,9.561,2.764,8.618,10.1,3.414,7.241
2019-12-26,12.608,4.08,1.2,2.81,9.492,2.719,8.642,10.1,3.402,7.296
2019-12-27,12.695,4.05,1.18,2.87,9.515,2.853,8.57,10.15,3.402,7.296
2019-12-28,12.695,4.05,1.18,2.87,9.515,2.853,8.57,10.15,3.402,7.296
2019-12-29,12.695,4.05,1.18,2.87,9.515,2.853,8.57,10.15,3.402,7.296
2019-12-30,12.739,4.02,1.11,2.75,9.538,2.853,8.593,10.1,3.39,7.333
2019-12-31,12.608,3.98,1.08,2.88,9.47,2.898,8.546,10.05,3.402,7.407
2020-01-01,12.608,3.98,1.08,2.88,9.47,2.898,8.546,10.05,3.402,7.407
2020-01-02,12.434,4.05,1.15,2.8,9.652,2.987,8.713,10.2,3.414,7.611
2020-01-03,12.087,4.15,1.12,2.8,9.674,2.898,8.642,10.2,3.402,7.555
2020-01-04,12.087,4.15,1.12,2.8,9.674,2.898,8.642,10.2,3.402,7.555
2020-01-05,12.087,4.15,1.12,2.8,9.674,2.898,8.642,10.2,3.402,7.555
2020-01-06,11.913,4.09,1.11,2.72,9.538,2.853,8.618,10.05,3.377,7.389
2020-01-07,12.087,4.11,1.11,2.73,9.561,2.853,8.642,10.15,3.377,7.537
2020-01-08,11.565,3.91,1.08,2.7,9.424,2.853,8.405,9.98,3.33,7.445
2020-01-09,11.782,4.1,1.1,2.7,9.583,2.898,8.499,10.15,3.366,7.685
2020-01-10,11.652,4.08,1.07,2.66,9.743,3.165,8.665,10.5,3.377,7.796
2020-01-11,11.652,4.08,1.07,2.66,9.743,3.165,8.665,10.5,3.377,7.796
2020-01-12,11.652,4.08,1.07,2.66,9.743,3.165,8.665,10.5,3.377,7.796
2020-01-13,11.782,4.0,1.04,2.64,9.697,3.21,8.665,10.4,3.377,7.629
2020-01-14,11.608,3.94,1.03,2.68,9.788,3.21,8.713,10.3,3.366,7.833
2020-01-15,11.652,3.9,1.04,2.65,9.765,3.299,8.713,10.25,3.355,8.019
2020-01-16,11.565,3.84,1.03,2.65,10.016,3.344,9.044,10.4,3.402,8.093
2020-01-17,11.304,3.88,1.03,2.63,10.016,3.254,9.115,10.6,3.414,8.111
2020-01-18,11.304,3.88,1.03,2.63,10.016,3.254,9.115,10.6,3.414,8.111
2020-01-19,11.304,3.88,1.03,2.63,10.016,3.254,9.115,10.6,3.414,8.111
2020-01-20,11.217,3.86,1.04,2.6,10.016,3.21,9.115,10.7,3.414,8.333
2020-01-21,11.174,3.92,1.07,2.64,10.266,3.299,9.115,10.9,3.425,8.722
2020-01-22,11.348,3.98,1.08,2.64,10.198,3.433,9.138,10.9,3.566,8.741
2020-01-23,11.348,3.98,1.08,2.64,10.198,3.433,9.138,10.9,3.566,8.741
